"Codigo Legem";"Atividade";"Comentarios";"vara"
"36873";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"AUTOS RETIRADOS DE PAUTA DE JULGAMENTO. AGUARDANDO";"5ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"155926";"SENTENÇA - CONCLUSOS PARA";"AUTOS CONCLUSOS AGUARDANDO SENTENÇA.";"3ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"314169";"CONTESTAÇÃO APRESENTADA";"AUDIÊNCIA REALIZADA.";"- PROCON - ESTADUAL"
"324768";"CONTESTAÇÃO APRESENTADA";"A questão preliminar será apreciada pelo Exmo. Jui";"JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUMO  "
"125208";"SENTENÇA IMPROCEDENTE";"";"1o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
" 	44583";"CONTESTAÇÃO APRESENTADA";"CONSULTA IMPOSSIBILITADA 

TJ FORA DO AR";"11a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"107686";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"aguardando julgamento";"2º JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ES"
"325406";"SENTENÇA - CONCLUSOS PARA";"RÉPLICA À CONTESTAÇÃO APRESENTADA EM 30/03/15. AUT";"1a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"150047";"SENTENÇA IMPROCEDENTE";"Sentença em anexo";"2o JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"122490";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"";"1º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"104112";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"aguardando transito";"1º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"104112";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"";"1º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"175108";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"02/10/2014	BAIXA DEFINITIVA 02/10/2014 14:47 TJECE";"JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ESPEC"
"325946";"SENTENÇA - CONCLUSOS PARA";"Realizada Audiência UNA - PB. Ausência da parte au";"5o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"160008";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"AGUARDANDO TRÂNSITO";"VARA ÚNICA  - JUSTIÇA ESTADUAL - ESPECIAL"
"325666";"CONTESTAÇÃO APRESENTADA";"Contestação apresentada em audiência realizada sem";"- PROCON - ESTADUAL"
"266806";"SENTENÇA - CONCLUSOS PARA";"AUTOS CONCLUSOS AGUARDANDO JULGAMENTO EM 20/03/15";"5ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"325806";"CONTESTAÇÃO APRESENTADA";"Audiência realizada sem acordo. Reclamante informo";"- PROCON - MUNICIPAL"
"67370";"SENTENÇA - CONCLUSOS PARA";"AUTOS CONCLUSOS AGUARDANDO SENTENÇA";"12a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"218107";"CONTESTAÇÃO APRESENTADA";"SENTENÇA NÃO PROFERIDA";"VARA ÚNICA  - JUSTIÇA ESTADUAL - ESPECIAL"
"172627";"TRÂNSITO EM JULGADO";"";"JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ESPEC"
"327047";"CONTESTAÇÃO APRESENTADA";"SENTENÇA AINDA NÃO PROFERIDA";"34a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
" 	286466";"SENTENÇA - CONCLUSOS PARA";"SENTENÇA AINDA NÃO PROFERIDA";"3ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"326768";"TRÂNSITO EM JULGADO";"Realizada Audiência. O Processo será Encaminhado p";"- PROCON - MUNICIPAL"
"120627";"ACORDO - FORMALIZADO";"AUTOS CONCLUSOS AGUARDANDO SENTENÇA HOMOLOGATÓRIA.";"7ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
" 	293627";"TRÂNSITO EM JULGADO";"Aguardando Trânsito.";"JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUMO  "
"327426";"CONTESTAÇÃO APRESENTADA";"CONTESTAÇÃO PROTOCOLADA EM 15/04/2015";"VARA ÚNICA  - JUSTIÇA ESTADUAL - COMUM"
"330008";"CONTESTAÇÃO APRESENTADA";"SENTENÇA AINDA NÃO PROFERIS A";"VARA ÚNICA  - JUSTIÇA ESTADUAL - COMUM"
"330008";"CONTESTAÇÃO APRESENTADA";"CONTESTAÇÃO ELABORADA. AGUARDANDO ENVIO POR PROTOC";"VARA ÚNICA  - JUSTIÇA ESTADUAL - COMUM"
"330106";"CONTESTAÇÃO APRESENTADA";"CONTESTAÇÃO ELABORADA. ENVIADA POR PROTOCOLO POSTA";"2a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"330546";"CONTESTAÇÃO APRESENTADA";"CONTESTAÇÃO ELABORADA E ENVIADA PARA PROTOCOLO POS";"3a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"330486";"CONTESTAÇÃO APRESENTADA";"CONTESTAÇÃO ELABORADA E FATURADA EM ABRIL/2015.
L";"33a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"160467";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"AGUARDANDO JULGAMENTO DO RECURSO. 


 Remetam-s";"3º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"160447";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"";"2º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"161892";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"\""Defiro o pedido de isenção de custas. Arquive-se";"3º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"97609";"SENTENÇA - CONCLUSOS PARA";"solicitar diligência";"- PROCON - MUNICIPAL"
"144786";"ACORDO - FORMALIZADO";"ARQUIVAMENTO DEFINITIVO";"9o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"229047";"SENTENÇA - CONCLUSOS PARA";"AUDIÊNCIA REALIZADA - DEFESA APRESENTADA - CONCLUS";"24º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"68806";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"VARA ÚNICA  - JUSTIÇA ESTADUAL - ESPECIAL"
"190109";"SENTENÇA IMPROCEDENTE";"Nenhuma descrição.";"2º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"136930";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"Nenhuma descrição.";"1º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"96827";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"1º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"227891";"TRÂNSITO EM JULGADO";"BAIXA DEFINITIVA 14/07/2014 13:34 TJESID1
EXPEDIÇ";"VARA ÚNICA  - JUSTIÇA ESTADUAL - ESPECIAL"
"172259";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"156549";"SENTENÇA IMPROCEDENTE";"Nenhuma descrição.";"2º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"256246";"TRÂNSITO EM JULGADO";"DESISTÊNCIA DO AUTOR";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"175047";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"Autos arquivados, conforme anexo.";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"164368";"SENTENÇA PROCEDENTE";"Nenhuma descrição - AGUARDANDO TRANSITO";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"297586";"CONTESTAÇÃO APRESENTADA";"CONCLUSOS PARA SENTENÇA!";"29a VARA FEDERAL  - JUSTIÇA FEDERAL - 5ª REGIÃO"
"74291";"EXECUÇÃO/ CUMPRIMENTO DE SENTENÇA - RÉU";"";"1o JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"102148";"SENTENÇA IMPROCEDENTE";"Nenhuma descrição.";"1º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"184591";"ALVARÁ LEVANTADO";"";"9º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"185113";"SENTENÇA PARCIALMENTE PROCEDENTE";"Diante do exposto e por tudo o mais que dos autos ";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"142027";"CONTESTAÇÃO APRESENTADA";"SENTENÇA AINDA NÃO PROFERIDA";"6ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"142027";"CONTESTAÇÃO APRESENTADA";"SENTENÇA AINDA NÃO PROFERIDA";"6ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"165168";"EXTINÇÃO SEM RESOLUÇÃO DE MÉRITO";"";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"84670";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"7º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"174113";"SENTENÇA - CONCLUSOS PARA";"";"1º JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"176266";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"Transito em julgado em 23/09/2014.";"JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ESPEC"
"315426";"AUDIÊNCIA DE INSTRUÇÃO REALIZADA";"AUDIÊNCIA DE INSTRUÇÃO REALIZADA";"17o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"124637";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"RECURSO INOMINADO";"7º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"250006";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Remarcação Audiência UNA - PE para o dia";"16º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"93186";"SENTENÇA IMPROCEDENTE";"";"1o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"93186";"SENTENÇA IMPROCEDENTE";"aguardando transito";"1o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ES"
"266266";"TRÂNSITO EM JULGADO";"Aguardando trânsito.";"12o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"121527";"SENTENÇA IMPROCEDENTE";"SENTENÇA IMPROCEDENTE";"1º JUIZADO ESPECIAL CÍVEL  - JUSTIÇA ESTADUAL - ES"
"105077";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"- PROCON - ESTADUAL"
"174346";"EXECUÇÃO/ CUMPRIMENTO DE SENTENÇA - RÉU";"AUTOS CONCLUSOS AGUARDANDO DESPACHO 11/03/2015";"3ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"113968";"SENTENÇA PROCEDENTE";"recurso deserto, alvara expedido ao autor";"9º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"267246";"SENTENÇA - CONCLUSOS PARA";"AGUARDANDO SENTENÇA";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"268746";"SENTENÇA IMPROCEDENTE";"SENTENÇA IMPROCEDENTE";"3º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"114508";"SENTENÇA PARCIALMENTE PROCEDENTE";"";"2o JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ES"
"114506";"SENTENÇA PARCIALMENTE PROCEDENTE";"aguardando transito";"2o JUIZADO ESPECIAL MISTO  - JUSTIÇA ESTADUAL - ES"
"120286";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"";"7º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"325526";"CONTESTAÇÃO APRESENTADA";"AUTOS CONCLUSOS AGUARDANDO SENTENÇA.";"9a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"324907";"CONTESTAÇÃO APRESENTADA";"AUTOS CONCLUSOS AGUARDANDO SENTENÇA.";"37a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"157986";"SENTENÇA - CONCLUSOS PARA";"PROCESSO CONCLUSO PARA JULGAMENTO.

CÓDIGO LEGEM";"6ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"271486";"SENTENÇA - CONCLUSOS PARA";"Autos encaminhados as Promotorias Especializadas, ";"- PROCON - ESTADUAL"
"281007";"SENTENÇA - CONCLUSOS PARA";"Autos encaminhados à Gerência de Atendimento ao Co";"- PROCON - ESTADUAL"
"281608";"SENTENÇA - CONCLUSOS PARA";"Realizada audiência. As partes serão intimadas da ";"3º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"282528";"SENTENÇA - CONCLUSOS PARA";"Autos encaminhados à Gerência de Atendimento ao Co";"- PROCON - ESTADUAL"
"110726";"EXECUÇÃO/ CUMPRIMENTO DE SENTENÇA - RÉU";"";"6º JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"283226";"SENTENÇA - CONCLUSOS PARA";"Processo Concluso para Sentença desde a audiência ";"JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - ESPEC"
"283955";"SENTENÇA - CONCLUSOS PARA";"Reclamante não aceitou a proposta de acordo. Autos";"- PROCON - ESTADUAL"
"118828";"PROCESSO ENCERRADO - ARQUIVADO EM DEFINITIVO";"";"VARA ÚNICA  - JUSTIÇA ESTADUAL - ESPECIAL"
"329526";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência UNA - PE para o dia 14/07/2015";"JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUMO  "
"330369";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência UNA - PE para o dia 30/07/2015";"18o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSU"
"330667";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência UNA - PE para o dia 13/08/2015";"1o JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUM"
"330186";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência PROCON - AL para o dia 24/04/2";"- PROCON - MUNICIPAL"
"112612";"TRÂNSITO EM JULGADO";"JA FATURADO";"10ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"112612";"TRÂNSITO EM JULGADO";"TRANSITO EM JULGADO JA FATURADO";"10ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"331266";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência UNA - PE para o dia 08/05/2015";"JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUMO  "
"138266";"TRÂNSITO EM JULGADO";"TRANSITO EM JULGADO JA FATURADO";"3ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"138266";"TRÂNSITO EM JULGADO";"TRANSITO EM JULGADO JA FATURADO";"3ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"331506";"SENTENÇA - CONCLUSOS PARA";"Aguardando Preparo para Defesa.";"2a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"165366";"TRÂNSITO EM JULGADO";"TRANSITO EM JULGADO JA CERTIFICADO";"11a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"165366";"TRÂNSITO EM JULGADO";"TRANSITO EM JULGADO JA CERTIFICADO";"11a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"331487";"SENTENÇA - CONCLUSOS PARA";"Aguardando Preparo para Defesa.";"15a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"298049";"SENTENÇA PARCIALMENTE PROCEDENTE";"SENTENÇA PARCIALMENTE PROCEDENTE";"- JUSTIÇA ESTADUAL - ESPECIAL"
"298049";"APELAÇÃO/REC INOMINADO PELO AUTOR/RÉU";"";"- JUSTIÇA ESTADUAL - ESPECIAL"
"332007";"SENTENÇA - CONCLUSOS PARA";"Aguardando Preparo para Defesa.";"15a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"331946";"SENTENÇA - CONCLUSOS PARA";"Aguardando Preparo para Defesa.";"10a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"332207";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência UNA - PE para o dia 25/05/2015";"JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUMO  "
"332188";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência UNA - PE para o dia 25/05/2015";"JUIZADO ESPECIAL CIVEL E DAS RELAÇÕES DE CONSUMO  "
"237326";"SENTENÇA - CONCLUSOS PARA";"REPLICA APRESENTADA 

SENTENÇA AINDA NÃO PROFERI";"13a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"237326";"ACORDO - FORMALIZADO";"PETIÇÃO HOMOLOGATÓRIA JA CONFECCIONADA";"13a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"237326";"ACORDO - FORMALIZADO";"PETIÇÃO HOMOLOGATÓRIA JA CONFECCIONADA";"13a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"237328";"ACORDO - FORMALIZADO";"PETIÇÃO HOMOLOGATÓRIA PROTOCOLADA";"13a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"237328";"ACORDO - FORMALIZADO";"PETIÇÃO HOMOLOGATÓRIA PROTOCOLADA";"13a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"27036";"SENTENÇA PARCIALMENTE PROCEDENTE";"EM 24/03/2015. AINDA SEM PUBLICAÇÃO.

\\\""julgam";"10a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"332586";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"Designada Audiência UNA - CE para o dia 14/05/2015";"18o JUIZADO ESPECIAL CIVEL  - JUSTIÇA ESTADUAL - E"
"235526";"AUDIÊNCIA - AGUARDA REALIZAÇÃO";"DESPACHO EM 01/09/14 - DESIGNADA AUDIÊNCIA. AINDA ";"3ª VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"18488";"CONTESTAÇÃO APRESENTADA";"AGUARDANDO SENTENÇA.

TELA SITE:
15/08/2012 - C";"1a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"84147";"SENTENÇA - CONCLUSOS PARA";"PROCESSO AGUARDA JULGAMENTO.";"1a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
"84147";"SENTENÇA - CONCLUSOS PARA";"PROCESSO AGUARDANDO JULGAMENTO!.

TELA SITE:
09";"1a VARA CÍVEL  - JUSTIÇA ESTADUAL - COMUM"
